day_index,candidate_count,candidate_solve_seconds_sum,max_source_pool_residual
0,15,0.5032599300611764,2.2737367544323206e-13
1,15,0.22600110608618706,2.2737367544323206e-13
2,15,0.22448700288077816,2.2737367544323206e-13
3,15,0.39426390681182966,1.5631940186722204e-13
4,15,0.5773869718541391,2.2737367544323206e-13
5,15,1.0654910401208326,4.547473508864641e-13
6,15,1.0887919259839691,2.984279490192421e-13
7,15,1.6149921659962274,5.684341886080801e-13
8,15,2.0633100538980216,5.684341886080801e-13
9,15,2.151184586051386,3.410605131648481e-13
10,15,2.1113513419986703,4.547473508864641e-13
11,15,2.9391926981625147,5.684341886080801e-13
12,15,3.0395611700369045,5.684341886080801e-13
13,15,2.859113568032626,5.684341886080801e-13
14,15,2.788024441921152,5.684341886080801e-13
15,15,2.7286159328068607,5.684341886080801e-13
16,15,2.8420686830068007,3.410605131648481e-13
17,15,2.9089530789642595,3.410605131648481e-13
18,15,2.9059870171477087,4.547473508864641e-13
19,15,2.838723716966342,5.684341886080801e-13
20,15,3.1628410539706238,4.547473508864641e-13
21,15,2.9217661889852025,4.547473508864641e-13
22,15,2.8562576289405115,6.252776074688882e-13
23,15,3.2643548927735537,4.547473508864641e-13
24,15,2.8581440529669635,4.547473508864641e-13
25,15,2.863444374874234,4.547473508864641e-13
26,15,2.8552499610814266,4.547473508864641e-13
27,15,3.0855112320859917,4.547473508864641e-13
28,15,2.8400158308795653,4.547473508864641e-13
29,15,2.798657998035196,4.547473508864641e-13
30,15,2.668265304993838,4.547473508864641e-13
31,15,2.7926622548839077,4.547473508864641e-13
32,15,3.0242589851259254,4.547473508864641e-13
33,15,3.393981968110893,4.547473508864641e-13
34,15,2.9531951819662936,4.547473508864641e-13
35,15,3.3167306560790166,4.547473508864641e-13
36,15,3.368532471067738,4.547473508864641e-13
37,15,2.952030221989844,4.547473508864641e-13
38,15,2.644252692058217,4.547473508864641e-13
39,15,2.8988237180165015,4.547473508864641e-13
40,15,3.1596753579797223,4.547473508864641e-13
41,15,3.0828786900965497,4.547473508864641e-13
42,15,2.9993075039237738,5.684341886080801e-13
43,15,3.1123737380257808,6.821210263296962e-13
44,15,2.8682419939432293,4.547473508864641e-13
45,15,2.6327572100562975,4.547473508864641e-13
46,15,2.974364419991616,5.115907697472721e-13
47,15,2.777447837055661,4.547473508864641e-13
48,15,2.6006412710412405,4.547473508864641e-13
49,15,3.1444981929380447,4.547473508864641e-13
50,15,3.358392935071606,4.547473508864641e-13
51,15,2.6780458940775134,4.547473508864641e-13
52,15,2.6251215999946,4.547473508864641e-13
53,15,2.9387005159514956,4.547473508864641e-13
54,15,2.806255543779116,4.547473508864641e-13
55,15,3.2226748690591194,4.547473508864641e-13
56,15,2.8846917059854604,4.547473508864641e-13
57,15,2.7573972058598883,4.547473508864641e-13
58,15,2.2792537672212347,4.547473508864641e-13
59,15,2.35428731382126,4.547473508864641e-13
60,15,3.2820780588663183,4.547473508864641e-13
61,15,3.225896984047722,4.547473508864641e-13
62,15,2.802620675880462,4.547473508864641e-13
63,15,2.8106588069931604,4.547473508864641e-13
64,15,3.6814029349479824,3.410605131648481e-13
65,15,1.8425300980452448,2.2737367544323206e-13
66,15,1.887584738084115,2.2737367544323206e-13
67,15,3.1895211841329,4.547473508864641e-13
68,15,3.516594482876826,4.547473508864641e-13
69,15,3.115148989018053,2.2737367544323206e-13
70,15,2.9356362789985724,4.547473508864641e-13
71,15,3.336169115966186,2.2737367544323206e-13
72,15,2.347172952024266,2.2737367544323206e-13
73,15,2.130762240907643,2.964295475749168e-13
74,15,3.2100765458890237,4.547473508864641e-13
75,15,2.6200331778964028,2.471911564327911e-13
76,15,2.8926318519515917,4.547473508864641e-13
77,15,3.150022776215337,4.547473508864641e-13
78,15,3.4346624779864214,2.802202914153895e-13
79,15,2.2930574349011295,2.2737367544323206e-13
80,15,1.8986423661117442,2.2737367544323206e-13
81,15,3.511754357838072,4.547473508864641e-13
82,15,3.4157345127896406,4.547473508864641e-13
83,15,2.9490949932369404,2.2737367544323206e-13
84,15,3.5839198607136495,4.547473508864641e-13
85,15,2.385035411978606,2.2737367544323206e-13
86,15,1.8512395308353007,2.2737367544323206e-13
87,15,1.768636277935002,2.2737367544323206e-13
88,15,2.972364666988142,4.547473508864641e-13
89,15,2.752513582003303,2.2737367544323206e-13
90,15,3.5603451089700684,4.547473508864641e-13
91,15,2.338111837976612,2.2737367544323206e-13
92,15,2.31581773806829,4.547473508864641e-13
93,15,1.7648515299661085,2.2737367544323206e-13
94,15,1.7934691121336073,2.2737367544323206e-13
95,15,3.7589452849933878,4.547473508864641e-13
96,15,3.607638129906263,4.547473508864641e-13
97,15,2.56234923703596,2.2737367544323206e-13
98,15,2.565269656071905,4.547473508864641e-13
99,15,2.559753214882221,4.547473508864641e-13
100,15,1.8317785611725412,2.2737367544323206e-13
101,15,1.8613998177461326,2.2737367544323206e-13
102,15,2.901286044099834,4.547473508864641e-13
103,15,3.0267882760963403,4.547473508864641e-13
104,15,2.686996862932574,2.2737367544323206e-13
105,15,2.399922434007749,4.547473508864641e-13
106,15,3.027396503777709,4.547473508864641e-13
107,15,1.8568909721216187,2.2737367544323206e-13
108,15,1.7512678350321949,2.2737367544323206e-13
109,15,3.2251440380932763,2.2737367544323206e-13
110,15,2.512609979021363,2.2737367544323206e-13
111,15,2.6828312859870493,2.2737367544323206e-13
112,15,2.801013942982536,4.547473508864641e-13
113,15,2.936762538040057,4.547473508864641e-13
114,15,1.7763419259572402,2.2737367544323206e-13
115,15,1.6364968728739768,2.2737367544323206e-13
116,15,3.132018778065685,2.2737367544323206e-13
117,15,2.2902502841316164,2.7000623958883807e-13
118,15,3.304929413017817,2.2737367544323206e-13
119,15,2.3815370359807275,4.547473508864641e-13
120,15,2.6349397000740282,2.2737367544323206e-13
121,15,1.8384330940316431,2.2737367544323206e-13
122,15,1.9446097509935498,2.2737367544323206e-13
123,15,2.4175427040900104,4.547473508864641e-13
124,15,2.344620398071129,4.547473508864641e-13
125,15,3.1924799740081653,4.547473508864641e-13
126,15,2.7609533139620908,4.547473508864641e-13
127,15,2.9023469649837352,2.2737367544323206e-13
128,15,1.8496228749281727,2.2737367544323206e-13
129,15,2.0122402870329097,2.2737367544323206e-13
130,15,2.270722050976474,4.547473508864641e-13
131,15,2.8272748838644475,2.2737367544323206e-13
132,15,3.219607255945448,4.547473508864641e-13
133,15,2.6826642360538244,4.547473508864641e-13
134,15,2.953962102008518,2.2737367544323206e-13
135,15,1.8180451078223996,2.2737367544323206e-13
136,15,1.8196023229975253,2.2737367544323206e-13
137,15,2.498616678174585,2.8421709430404007e-13
138,15,2.6094883328769356,4.547473508864641e-13
139,15,2.862228230922483,4.547473508864641e-13
140,15,3.0021687629050575,2.2737367544323206e-13
141,15,2.609898633963894,2.5579538487363607e-13
142,15,1.859079290064983,2.2737367544323206e-13
143,15,1.844064734177664,2.2737367544323206e-13
144,15,2.6748359839548357,2.2737367544323206e-13
145,15,3.240866903157439,2.2737367544323206e-13
146,15,3.4063560531358235,2.2737367544323206e-13
147,15,2.4586080430890433,4.547473508864641e-13
148,15,2.6396841708919965,2.2737367544323206e-13
149,15,1.8373609520494938,2.2737367544323206e-13
150,15,1.7339850961579941,2.2737367544323206e-13
151,15,2.4622905631549656,4.547473508864641e-13
152,15,3.3266270000021905,4.547473508864641e-13
153,15,2.6692232859204523,4.547473508864641e-13
154,15,2.5550790390116163,4.547473508864641e-13
155,15,2.8028685089666396,4.547473508864641e-13
156,15,2.005637872905936,2.2737367544323206e-13
157,15,2.000481817871332,2.2737367544323206e-13
158,15,2.474724948115181,4.547473508864641e-13
159,15,2.5871356421266682,4.547473508864641e-13
160,15,2.8758021091343835,3.410605131648481e-13
161,15,2.4565319740213454,4.547473508864641e-13
162,15,2.519910436938517,4.547473508864641e-13
163,15,1.8667299799853936,2.2737367544323206e-13
164,15,1.8830422548926435,2.2737367544323206e-13
165,15,2.548682130931411,4.547473508864641e-13
166,15,2.33968649210874,4.547473508864641e-13
167,15,3.1755018118419684,4.547473508864641e-13
168,15,3.2805050787865184,4.547473508864641e-13
169,15,2.8093825930263847,5.684341886080801e-13
170,15,2.055938464938663,2.2737367544323206e-13
171,15,1.999932716251351,2.2737367544323206e-13
172,15,2.4978243339573964,4.547473508864641e-13
173,15,3.3156397840357386,4.547473508864641e-13
174,15,2.487968849018216,3.410605131648481e-13
175,15,3.0228398999897763,4.547473508864641e-13
176,15,2.6629695358569734,6.821210263296962e-13
177,15,1.944476395030506,2.2737367544323206e-13
178,15,1.9322253810823895,2.2737367544323206e-13
179,15,2.559269752004184,4.547473508864641e-13
180,15,3.0781857058173046,4.547473508864641e-13
181,15,3.2339794849976897,3.410605131648481e-13
182,15,2.989114919153508,4.547473508864641e-13
183,15,3.1713260989054106,4.547473508864641e-13
184,15,2.143730428884737,2.2737367544323206e-13
185,15,2.114379880949855,2.2737367544323206e-13
186,15,2.8070074149873108,4.547473508864641e-13
187,15,2.3866082651074976,4.547473508864641e-13
188,15,2.320912787108682,4.547473508864641e-13
189,15,2.6477122309734114,4.547473508864641e-13
190,15,3.0144055720302276,5.684341886080801e-13
191,15,2.0919067899230868,2.2737367544323206e-13
192,15,1.9639712548232637,2.2737367544323206e-13
193,15,3.1966775711625814,4.547473508864641e-13
194,15,2.7540959419566207,4.547473508864641e-13
195,15,2.37421916105086,4.547473508864641e-13
196,15,2.578144457016606,4.547473508864641e-13
197,15,3.058672847051639,5.684341886080801e-13
198,15,2.2181657350156456,2.2737367544323206e-13
199,15,2.076133672031574,2.2737367544323206e-13
200,15,3.203650779905729,4.547473508864641e-13
201,15,2.429137881961651,5.684341886080801e-13
202,15,2.6949730640626512,4.547473508864641e-13
203,15,3.3936291250865906,4.547473508864641e-13
204,15,3.234344740048982,4.547473508864641e-13
205,15,2.2259505222318694,2.2737367544323206e-13
